database	pathway	gene
KEGG	Gastric cancer	Smad3
KEGG	Gastric cancer	Smad4
KEGG	Gastric cancer	Sos1
KEGG	Gastric cancer	Sos2
KEGG	Gastric cancer	Tcf7
KEGG	Gastric cancer	Tcf7l1
KEGG	Gastric cancer	Tcf7l2
KEGG	Gastric cancer	Tert
KEGG	Gastric cancer	Tgfb1
KEGG	Gastric cancer	Tgfb2
KEGG	Gastric cancer	Tgfb3
KEGG	Gastric cancer	Tgfbr1
KEGG	Gastric cancer	Tgfbr2
KEGG	Gastric cancer	Trp53
KEGG	Gastric cancer	Wnt1
KEGG	Gastric cancer	Wnt10a
KEGG	Gastric cancer	Wnt10b
KEGG	Gastric cancer	Wnt11
KEGG	Gastric cancer	Wnt16
KEGG	Gastric cancer	Wnt2
KEGG	Gastric cancer	Wnt2b
KEGG	Gastric cancer	Wnt3
KEGG	Gastric cancer	Wnt3a
KEGG	Gastric cancer	Wnt4
KEGG	Gastric cancer	Wnt5a
KEGG	Gastric cancer	Wnt5b
KEGG	Gastric cancer	Wnt6
KEGG	Gastric cancer	Wnt7a
KEGG	Gastric cancer	Wnt7b
KEGG	Gastric cancer	Wnt8a
KEGG	Gastric cancer	Wnt8b
KEGG	Gastric cancer	Wnt9a
KEGG	Gastric cancer	Wnt9b
KEGG	Glioma	Akt1
KEGG	Glioma	Akt2
KEGG	Glioma	Akt3
KEGG	Glioma	Araf
KEGG	Glioma	Bak1
KEGG	Glioma	Bax
KEGG	Glioma	Braf
KEGG	Glioma	Calm1
KEGG	Glioma	Calm2
KEGG	Glioma	Calm3
KEGG	Glioma	Calm4
KEGG	Glioma	Calm5
KEGG	Glioma	Calml3
KEGG	Glioma	Calml4
KEGG	Glioma	Camk1
KEGG	Glioma	Camk1g
KEGG	Glioma	Camk2a
KEGG	Glioma	Camk2b
KEGG	Glioma	Camk2d
KEGG	Glioma	Camk2g
KEGG	Glioma	Camk4
KEGG	Glioma	Ccnd1
KEGG	Glioma	Cdk4
KEGG	Glioma	Cdk6
KEGG	Glioma	Cdkn1a
KEGG	Glioma	Cdkn2a
KEGG	Glioma	Ddb2
KEGG	Glioma	E2f1
KEGG	Glioma	E2f2
KEGG	Glioma	E2f3
KEGG	Glioma	Egf
KEGG	Glioma	Egfr
KEGG	Glioma	Gadd45a
KEGG	Glioma	Gadd45b
KEGG	Glioma	Gadd45g
KEGG	Glioma	Grb2
KEGG	Glioma	Hras
KEGG	Glioma	Igf1
KEGG	Glioma	Igf1r
KEGG	Glioma	Kras
KEGG	Glioma	Map2k1
KEGG	Glioma	Map2k2
KEGG	Glioma	Mapk1
KEGG	Glioma	Mapk3
KEGG	Glioma	Mdm2
KEGG	Glioma	Mtor
KEGG	Glioma	Nras
KEGG	Glioma	Pdgfa
KEGG	Glioma	Pdgfb
KEGG	Glioma	Pdgfra
KEGG	Glioma	Pdgfrb
KEGG	Glioma	Pik3ca
KEGG	Glioma	Pik3cb
KEGG	Glioma	Pik3cd
KEGG	Glioma	Pik3r1
KEGG	Glioma	Pik3r2
KEGG	Glioma	Pik3r3
KEGG	Glioma	Plcg1
KEGG	Glioma	Plcg2
KEGG	Glioma	Polk
KEGG	Glioma	Prkca
KEGG	Glioma	Prkcb
KEGG	Glioma	Prkcg
KEGG	Glioma	Pten
KEGG	Glioma	Raf1
KEGG	Glioma	Rb1
KEGG	Glioma	Shc1
KEGG	Glioma	Shc2
KEGG	Glioma	Shc3
KEGG	Glioma	Shc4
KEGG	Glioma	Sos1
KEGG	Glioma	Sos2
KEGG	Glioma	Tgfa
KEGG	Glioma	Trp53
KEGG	Glucagon signaling pathway	4930415L06Rik
KEGG	Glucagon signaling pathway	4932429P05Rik
KEGG	Glucagon signaling pathway	Acaca
KEGG	Glucagon signaling pathway	Acacb
KEGG	Glucagon signaling pathway	Adcy2
KEGG	Glucagon signaling pathway	Akt1
KEGG	Glucagon signaling pathway	Akt2
KEGG	Glucagon signaling pathway	Akt3
KEGG	Glucagon signaling pathway	Atf2
KEGG	Glucagon signaling pathway	Atf4
KEGG	Glucagon signaling pathway	Calm1
KEGG	Glucagon signaling pathway	Calm2
KEGG	Glucagon signaling pathway	Calm3
KEGG	Glucagon signaling pathway	Calm4
KEGG	Glucagon signaling pathway	Calm5
KEGG	Glucagon signaling pathway	Calml3
KEGG	Glucagon signaling pathway	Calml4
KEGG	Glucagon signaling pathway	Camk2a
KEGG	Glucagon signaling pathway	Camk2b
KEGG	Glucagon signaling pathway	Camk2d
KEGG	Glucagon signaling pathway	Camk2g
KEGG	Glucagon signaling pathway	Cpt1a
KEGG	Glucagon signaling pathway	Cpt1b
KEGG	Glucagon signaling pathway	Cpt1c
KEGG	Glucagon signaling pathway	Creb1
KEGG	Glucagon signaling pathway	Creb3
KEGG	Glucagon signaling pathway	Creb3l1
KEGG	Glucagon signaling pathway	Creb3l2
KEGG	Glucagon signaling pathway	Creb3l3
KEGG	Glucagon signaling pathway	Creb3l4
KEGG	Glucagon signaling pathway	Creb5
KEGG	Glucagon signaling pathway	Crebbp
KEGG	Glucagon signaling pathway	Crtc2
KEGG	Glucagon signaling pathway	Ep300
KEGG	Glucagon signaling pathway	Fbp1
KEGG	Glucagon signaling pathway	Fbp2
KEGG	Glucagon signaling pathway	Foxo1
KEGG	Glucagon signaling pathway	G6pc
KEGG	Glucagon signaling pathway	G6pc2
KEGG	Glucagon signaling pathway	G6pc3
KEGG	Glucagon signaling pathway	Gcg
KEGG	Glucagon signaling pathway	Gcgr
KEGG	Glucagon signaling pathway	Gck
KEGG	Glucagon signaling pathway	Gnaq
KEGG	Glucagon signaling pathway	Gnas
KEGG	Glucagon signaling pathway	Gys1
KEGG	Glucagon signaling pathway	Gys2
KEGG	Glucagon signaling pathway	Itpr1
KEGG	Glucagon signaling pathway	Itpr2
KEGG	Glucagon signaling pathway	Itpr3
KEGG	Glucagon signaling pathway	Ldha
KEGG	Glucagon signaling pathway	Ldhal6b
KEGG	Glucagon signaling pathway	Ldhb
KEGG	Glucagon signaling pathway	Ldhc
KEGG	Glucagon signaling pathway	Pck1
KEGG	Glucagon signaling pathway	Pck2
KEGG	Glucagon signaling pathway	Pde3b
KEGG	Glucagon signaling pathway	Pdha1
KEGG	Glucagon signaling pathway	Pdha2
KEGG	Glucagon signaling pathway	Pdhb
KEGG	Glucagon signaling pathway	Pfkfb1
KEGG	Glucagon signaling pathway	Pfkl
KEGG	Glucagon signaling pathway	Pfkm
KEGG	Glucagon signaling pathway	Pfkp
KEGG	Glucagon signaling pathway	Pgam1
KEGG	Glucagon signaling pathway	Pgam2
KEGG	Glucagon signaling pathway	Phka1
KEGG	Glucagon signaling pathway	Phka2
KEGG	Glucagon signaling pathway	Phkb
KEGG	Glucagon signaling pathway	Phkg1
KEGG	Glucagon signaling pathway	Phkg2
KEGG	Glucagon signaling pathway	Pkm
KEGG	Glucagon signaling pathway	Plcb1
KEGG	Glucagon signaling pathway	Plcb2
KEGG	Glucagon signaling pathway	Plcb3
KEGG	Glucagon signaling pathway	Plcb4
KEGG	Glucagon signaling pathway	Ppara
KEGG	Glucagon signaling pathway	Ppargc1a
KEGG	Glucagon signaling pathway	Ppp3ca
KEGG	Glucagon signaling pathway	Ppp3cb
KEGG	Glucagon signaling pathway	Ppp3cc
KEGG	Glucagon signaling pathway	Ppp3r1
KEGG	Glucagon signaling pathway	Ppp3r2
KEGG	Glucagon signaling pathway	Ppp4c
KEGG	Glucagon signaling pathway	Ppp4r3a
KEGG	Glucagon signaling pathway	Ppp4r3b
KEGG	Glucagon signaling pathway	Prkaa1
KEGG	Glucagon signaling pathway	Prkaa2
KEGG	Glucagon signaling pathway	Prkab1
KEGG	Glucagon signaling pathway	Prkab2
KEGG	Glucagon signaling pathway	Prkaca
KEGG	Glucagon signaling pathway	Prkacb
KEGG	Glucagon signaling pathway	Prkag1
KEGG	Glucagon signaling pathway	Prkag2
KEGG	Glucagon signaling pathway	Prkag3
KEGG	Glucagon signaling pathway	Prmt1
KEGG	Glucagon signaling pathway	Pygb
KEGG	Glucagon signaling pathway	Pygl
KEGG	Glucagon signaling pathway	Pygm
KEGG	Glucagon signaling pathway	Sik1
KEGG	Glucagon signaling pathway	Sik2
KEGG	Glucagon signaling pathway	Sirt1
KEGG	Glucagon signaling pathway	Slc2a1
KEGG	Glucagon signaling pathway	Slc2a2
KEGG	Glutamatergic synapse	Adcy1
KEGG	Glutamatergic synapse	Adcy2
KEGG	Glutamatergic synapse	Adcy3
KEGG	Glutamatergic synapse	Adcy4
KEGG	Glutamatergic synapse	Adcy5
KEGG	Glutamatergic synapse	Adcy6
KEGG	Glutamatergic synapse	Adcy7
KEGG	Glutamatergic synapse	Adcy8
KEGG	Glutamatergic synapse	Adcy9
KEGG	Glutamatergic synapse	Cacna1a
KEGG	Glutamatergic synapse	Cacna1c
KEGG	Glutamatergic synapse	Cacna1d
KEGG	Glutamatergic synapse	Dlg4
KEGG	Glutamatergic synapse	Dlgap1
KEGG	Glutamatergic synapse	Gls
KEGG	Glutamatergic synapse	Gls2
KEGG	Glutamatergic synapse	Glul
KEGG	Glutamatergic synapse	Gm5741
KEGG	Glutamatergic synapse	Gnai1
KEGG	Glutamatergic synapse	Gnai2
KEGG	Glutamatergic synapse	Gnai3
KEGG	Glutamatergic synapse	Gnao1
KEGG	Glutamatergic synapse	Gnaq
KEGG	Glutamatergic synapse	Gnas
KEGG	Glutamatergic synapse	Gnb1
KEGG	Glutamatergic synapse	Gnb2
KEGG	Glutamatergic synapse	Gnb3
KEGG	Glutamatergic synapse	Gnb4
KEGG	Glutamatergic synapse	Gnb5
KEGG	Glutamatergic synapse	Gng10
KEGG	Glutamatergic synapse	Gng11
KEGG	Glutamatergic synapse	Gng12
KEGG	Glutamatergic synapse	Gng13
KEGG	Glutamatergic synapse	Gng2
KEGG	Glutamatergic synapse	Gng3
KEGG	Glutamatergic synapse	Gng4
KEGG	Glutamatergic synapse	Gng5
KEGG	Glutamatergic synapse	Gng7
KEGG	Glutamatergic synapse	Gng8
KEGG	Glutamatergic synapse	Gngt1
KEGG	Glutamatergic synapse	Gngt2
KEGG	Glutamatergic synapse	Gria1
KEGG	Glutamatergic synapse	Gria2
KEGG	Glutamatergic synapse	Gria3
KEGG	Glutamatergic synapse	Gria4
KEGG	Glutamatergic synapse	Grik1
KEGG	Glutamatergic synapse	Grik2
KEGG	Glutamatergic synapse	Grik3
KEGG	Glutamatergic synapse	Grik4
KEGG	Glutamatergic synapse	Grik5
KEGG	Glutamatergic synapse	Grin1
KEGG	Glutamatergic synapse	Grin2a
KEGG	Glutamatergic synapse	Grin2b
KEGG	Glutamatergic synapse	Grin2c
KEGG	Glutamatergic synapse	Grin2d
KEGG	Glutamatergic synapse	Grin3a
KEGG	Glutamatergic synapse	Grin3b
KEGG	Glutamatergic synapse	Grk2
KEGG	Glutamatergic synapse	Grk3
KEGG	Glutamatergic synapse	Grm1
KEGG	Glutamatergic synapse	Grm2
KEGG	Glutamatergic synapse	Grm3
KEGG	Glutamatergic synapse	Grm4
KEGG	Glutamatergic synapse	Grm5
KEGG	Glutamatergic synapse	Grm6
KEGG	Glutamatergic synapse	Grm7
KEGG	Glutamatergic synapse	Grm8
KEGG	Glutamatergic synapse	Homer1
KEGG	Glutamatergic synapse	Homer2
KEGG	Glutamatergic synapse	Homer3
KEGG	Glutamatergic synapse	Itpr1
KEGG	Glutamatergic synapse	Itpr2
KEGG	Glutamatergic synapse	Itpr3
KEGG	Glutamatergic synapse	Kcnj3
KEGG	Glutamatergic synapse	Mapk1
KEGG	Glutamatergic synapse	Mapk3
KEGG	Glutamatergic synapse	Pla2g4a
KEGG	Glutamatergic synapse	Pla2g4b
KEGG	Glutamatergic synapse	Pla2g4c
KEGG	Glutamatergic synapse	Pla2g4d
KEGG	Glutamatergic synapse	Pla2g4e
KEGG	Glutamatergic synapse	Pla2g4f
KEGG	Glutamatergic synapse	Plcb1
KEGG	Glutamatergic synapse	Plcb2
KEGG	Glutamatergic synapse	Plcb3
KEGG	Glutamatergic synapse	Plcb4
KEGG	Glutamatergic synapse	Pld1
KEGG	Glutamatergic synapse	Pld2
KEGG	Glutamatergic synapse	Ppp3ca
KEGG	Glutamatergic synapse	Ppp3cb
KEGG	Glutamatergic synapse	Ppp3cc
KEGG	Glutamatergic synapse	Ppp3r1
KEGG	Glutamatergic synapse	Ppp3r2
KEGG	Glutamatergic synapse	Prkaca
KEGG	Glutamatergic synapse	Prkacb
KEGG	Glutamatergic synapse	Prkca
KEGG	Glutamatergic synapse	Prkcb
KEGG	Glutamatergic synapse	Prkcg
KEGG	Glutamatergic synapse	Shank1
KEGG	Glutamatergic synapse	Shank2
KEGG	Glutamatergic synapse	Shank3
KEGG	Glutamatergic synapse	Slc17a6
KEGG	Glutamatergic synapse	Slc17a7
KEGG	Glutamatergic synapse	Slc17a8
KEGG	Glutamatergic synapse	Slc1a1
KEGG	Glutamatergic synapse	Slc1a2
KEGG	Glutamatergic synapse	Slc1a3
KEGG	Glutamatergic synapse	Slc1a6
KEGG	Glutamatergic synapse	Slc1a7
KEGG	Glutamatergic synapse	Slc38a1
KEGG	Glutamatergic synapse	Slc38a2
KEGG	Glutamatergic synapse	Slc38a3
KEGG	Glutamatergic synapse	Trpc1
KEGG	Glutathione metabolism	Anpep
KEGG	Glutathione metabolism	Chac1
KEGG	Glutathione metabolism	Chac2
KEGG	Glutathione metabolism	G6pd2
KEGG	Glutathione metabolism	G6pdx
KEGG	Glutathione metabolism	Gclc
KEGG	Glutathione metabolism	Gclm
KEGG	Glutathione metabolism	Ggct
KEGG	Glutathione metabolism	Ggt1
KEGG	Glutathione metabolism	Ggt5
KEGG	Glutathione metabolism	Ggt6
KEGG	Glutathione metabolism	Ggt7
KEGG	Glutathione metabolism	Gm10639
KEGG	Glutathione metabolism	Gm3776
KEGG	Glutathione metabolism	Gpx1
KEGG	Glutathione metabolism	Gpx2
KEGG	Glutathione metabolism	Gpx3
KEGG	Glutathione metabolism	Gpx4
KEGG	Glutathione metabolism	Gpx5
KEGG	Glutathione metabolism	Gpx6
KEGG	Glutathione metabolism	Gpx7
KEGG	Glutathione metabolism	Gpx8
KEGG	Glutathione metabolism	Gsr
KEGG	Glutathione metabolism	Gss
KEGG	Glutathione metabolism	Gsta1
KEGG	Glutathione metabolism	Gsta2
KEGG	Glutathione metabolism	Gsta3
KEGG	Glutathione metabolism	Gsta4
KEGG	Glutathione metabolism	Gstk1
KEGG	Glutathione metabolism	Gstm1
KEGG	Glutathione metabolism	Gstm2
KEGG	Glutathione metabolism	Gstm3
KEGG	Glutathione metabolism	Gstm4
KEGG	Glutathione metabolism	Gstm5
KEGG	Glutathione metabolism	Gstm6
KEGG	Glutathione metabolism	Gstm7
KEGG	Glutathione metabolism	Gsto1
KEGG	Glutathione metabolism	Gsto2
KEGG	Glutathione metabolism	Gstp1
KEGG	Glutathione metabolism	Gstp2
KEGG	Glutathione metabolism	Gstp3
KEGG	Glutathione metabolism	Gstt1
KEGG	Glutathione metabolism	Gstt2
KEGG	Glutathione metabolism	Gstt3
KEGG	Glutathione metabolism	Gstt4
KEGG	Glutathione metabolism	Hpgds
KEGG	Glutathione metabolism	Idh1
KEGG	Glutathione metabolism	Idh2
KEGG	Glutathione metabolism	Lap3
KEGG	Glutathione metabolism	Ldc1
KEGG	Glutathione metabolism	Mgst1
KEGG	Glutathione metabolism	Mgst2
KEGG	Glutathione metabolism	Mgst3
KEGG	Glutathione metabolism	Nat8
KEGG	Glutathione metabolism	Nat8f1
KEGG	Glutathione metabolism	Nat8f2
KEGG	Glutathione metabolism	Nat8f3
KEGG	Glutathione metabolism	Nat8f5
KEGG	Glutathione metabolism	Nat8f6
KEGG	Glutathione metabolism	Nat8f7
KEGG	Glutathione metabolism	Odc1
KEGG	Glutathione metabolism	Oplah
KEGG	Glutathione metabolism	Pgd
KEGG	Glutathione metabolism	Prdx6
KEGG	Glutathione metabolism	Prdx6b
KEGG	Glutathione metabolism	Rrm1
KEGG	Glutathione metabolism	Rrm2
KEGG	Glutathione metabolism	Rrm2b
KEGG	Glutathione metabolism	Sms
KEGG	Glutathione metabolism	Srm
KEGG	Glutathione metabolism	Txndc12
KEGG	Glycerolipid metabolism	Agk
KEGG	Glycerolipid metabolism	Agpat1
KEGG	Glycerolipid metabolism	Agpat2
KEGG	Glycerolipid metabolism	Agpat3
KEGG	Glycerolipid metabolism	Agpat4
KEGG	Glycerolipid metabolism	Agpat5
KEGG	Glycerolipid metabolism	Akr1a1
KEGG	Glycerolipid metabolism	Akr1b10
KEGG	Glycerolipid metabolism	Akr1b3
KEGG	Glycerolipid metabolism	Akr1b7
KEGG	Glycerolipid metabolism	Akr1b8
KEGG	Glycerolipid metabolism	Aldh1b1
KEGG	Glycerolipid metabolism	Aldh2
KEGG	Glycerolipid metabolism	Aldh3a2
KEGG	Glycerolipid metabolism	Aldh7a1
KEGG	Glycerolipid metabolism	Aldh9a1
KEGG	Glycerolipid metabolism	Cel
KEGG	Glycerolipid metabolism	Dgat1
KEGG	Glycerolipid metabolism	Dgat2
KEGG	Glycerolipid metabolism	Dgka
KEGG	Glycerolipid metabolism	Dgkb
KEGG	Glycerolipid metabolism	Dgkd
KEGG	Glycerolipid metabolism	Dgke
KEGG	Glycerolipid metabolism	Dgkg
KEGG	Glycerolipid metabolism	Dgkh
KEGG	Glycerolipid metabolism	Dgki
KEGG	Glycerolipid metabolism	Dgkk
KEGG	Glycerolipid metabolism	Dgkq
KEGG	Glycerolipid metabolism	Dgkz
KEGG	Glycerolipid metabolism	Gk
KEGG	Glycerolipid metabolism	Gk2
KEGG	Glycerolipid metabolism	Gla
KEGG	Glycerolipid metabolism	Glyctk
KEGG	Glycerolipid metabolism	Gpam
KEGG	Glycerolipid metabolism	Gpat2
KEGG	Glycerolipid metabolism	Gpat3
KEGG	Glycerolipid metabolism	Gpat4
KEGG	Glycerolipid metabolism	Gykl1
KEGG	Glycerolipid metabolism	Lclat1
KEGG	Glycerolipid metabolism	Lipc
KEGG	Glycerolipid metabolism	Lipf
KEGG	Glycerolipid metabolism	Lipg
KEGG	Glycerolipid metabolism	Lpin1
KEGG	Glycerolipid metabolism	Lpin2
KEGG	Glycerolipid metabolism	Lpin3
KEGG	Glycerolipid metabolism	Lpl
KEGG	Glycerolipid metabolism	Mboat1
KEGG	Glycerolipid metabolism	Mboat2
KEGG	Glycerolipid metabolism	Mgll
KEGG	Glycerolipid metabolism	Mogat1
KEGG	Glycerolipid metabolism	Mogat2
KEGG	Glycerolipid metabolism	Plpp1
KEGG	Glycerolipid metabolism	Plpp2
KEGG	Glycerolipid metabolism	Plpp3
KEGG	Glycerolipid metabolism	Plpp4
KEGG	Glycerolipid metabolism	Plpp5
KEGG	Glycerolipid metabolism	Pnlip
KEGG	Glycerolipid metabolism	Pnliprp1
KEGG	Glycerolipid metabolism	Pnliprp2
KEGG	Glycerolipid metabolism	Pnpla2
KEGG	Glycerolipid metabolism	Pnpla3
KEGG	Glycerolipid metabolism	Tkfc
KEGG	Glycerophospholipid metabolism	Ache
KEGG	Glycerophospholipid metabolism	Adprm
KEGG	Glycerophospholipid metabolism	Agpat1
KEGG	Glycerophospholipid metabolism	Agpat2
KEGG	Glycerophospholipid metabolism	Agpat3
KEGG	Glycerophospholipid metabolism	Agpat4
KEGG	Glycerophospholipid metabolism	Agpat5
KEGG	Glycerophospholipid metabolism	Cdipt
KEGG	Glycerophospholipid metabolism	Cds1
KEGG	Glycerophospholipid metabolism	Cds2
KEGG	Glycerophospholipid metabolism	Cept1
KEGG	Glycerophospholipid metabolism	Chat
KEGG	Glycerophospholipid metabolism	Chka
KEGG	Glycerophospholipid metabolism	Chkb
KEGG	Glycerophospholipid metabolism	Chpt1
KEGG	Glycerophospholipid metabolism	Crls1
KEGG	Glycerophospholipid metabolism	Dgka
KEGG	Glycerophospholipid metabolism	Dgkb
KEGG	Glycerophospholipid metabolism	Dgkd
KEGG	Glycerophospholipid metabolism	Dgke
KEGG	Glycerophospholipid metabolism	Dgkg
KEGG	Glycerophospholipid metabolism	Dgkh
KEGG	Glycerophospholipid metabolism	Dgki
KEGG	Glycerophospholipid metabolism	Dgkk
KEGG	Glycerophospholipid metabolism	Dgkq
KEGG	Glycerophospholipid metabolism	Dgkz
KEGG	Glycerophospholipid metabolism	Etnk1
KEGG	Glycerophospholipid metabolism	Etnk2
KEGG	Glycerophospholipid metabolism	Etnppl
KEGG	Glycerophospholipid metabolism	Gnpat
KEGG	Glycerophospholipid metabolism	Gpam
KEGG	Glycerophospholipid metabolism	Gpat2
KEGG	Glycerophospholipid metabolism	Gpat3
KEGG	Glycerophospholipid metabolism	Gpat4
KEGG	Glycerophospholipid metabolism	Gpcpd1
KEGG	Glycerophospholipid metabolism	Gpd1
KEGG	Glycerophospholipid metabolism	Gpd1l
KEGG	Glycerophospholipid metabolism	Gpd2
KEGG	Glycerophospholipid metabolism	Lcat
KEGG	Glycerophospholipid metabolism	Lclat1
KEGG	Glycerophospholipid metabolism	Lpcat1
KEGG	Glycerophospholipid metabolism	Lpcat2
KEGG	Glycerophospholipid metabolism	Lpcat2b
KEGG	Glycerophospholipid metabolism	Lpcat3
KEGG	Glycerophospholipid metabolism	Lpcat4
KEGG	Glycerophospholipid metabolism	Lpgat1
KEGG	Glycerophospholipid metabolism	Lpin1
KEGG	Glycerophospholipid metabolism	Lpin2
KEGG	Glycerophospholipid metabolism	Lpin3
KEGG	Glycerophospholipid metabolism	Lypla1
KEGG	Glycerophospholipid metabolism	Lypla2
KEGG	Glycerophospholipid metabolism	Mboat1
KEGG	Glycerophospholipid metabolism	Mboat2
KEGG	Glycerophospholipid metabolism	Mboat7
KEGG	Glycerophospholipid metabolism	Pcyt1a
KEGG	Glycerophospholipid metabolism	Pcyt1b
KEGG	Glycerophospholipid metabolism	Pcyt2
KEGG	Glycerophospholipid metabolism	Pemt
KEGG	Glycerophospholipid metabolism	Pgs1
KEGG	Glycerophospholipid metabolism	Phospho1
KEGG	Glycerophospholipid metabolism	Pisd
KEGG	Glycerophospholipid metabolism	Pla1a
KEGG	Glycerophospholipid metabolism	Pla2g10
KEGG	Glycerophospholipid metabolism	Pla2g12a
KEGG	Glycerophospholipid metabolism	Pla2g12b
KEGG	Glycerophospholipid metabolism	Pla2g15
KEGG	Glycerophospholipid metabolism	Pla2g1b
KEGG	Glycerophospholipid metabolism	Pla2g2a
KEGG	Glycerophospholipid metabolism	Pla2g2c
KEGG	Glycerophospholipid metabolism	Pla2g2d
KEGG	Glycerophospholipid metabolism	Pla2g2e
KEGG	Glycerophospholipid metabolism	Pla2g2f
KEGG	Glycerophospholipid metabolism	Pla2g3
KEGG	Glycerophospholipid metabolism	Pla2g4a
KEGG	Glycerophospholipid metabolism	Pla2g4b
KEGG	Glycerophospholipid metabolism	Pla2g4c
KEGG	Glycerophospholipid metabolism	Pla2g4d
KEGG	Glycerophospholipid metabolism	Pla2g4e
KEGG	Glycerophospholipid metabolism	Pla2g4f
KEGG	Glycerophospholipid metabolism	Pla2g5
KEGG	Glycerophospholipid metabolism	Pla2g6
KEGG	Glycerophospholipid metabolism	Plaat3
KEGG	Glycerophospholipid metabolism	Plb1
KEGG	Glycerophospholipid metabolism	Pld1
KEGG	Glycerophospholipid metabolism	Pld2
KEGG	Glycerophospholipid metabolism	Pld3
KEGG	Glycerophospholipid metabolism	Pld4
KEGG	Glycerophospholipid metabolism	Plpp1
KEGG	Glycerophospholipid metabolism	Plpp2
KEGG	Glycerophospholipid metabolism	Plpp3
KEGG	Glycerophospholipid metabolism	Plpp4
KEGG	Glycerophospholipid metabolism	Plpp5
KEGG	Glycerophospholipid metabolism	Pnpla6
KEGG	Glycerophospholipid metabolism	Pnpla7
KEGG	Glycerophospholipid metabolism	Ptdss1
KEGG	Glycerophospholipid metabolism	Ptdss2
KEGG	Glycerophospholipid metabolism	Selenoi
KEGG	Glycerophospholipid metabolism	Taz
KEGG	Glycine, serine and threonine metabolism	Agxt
KEGG	Glycine, serine and threonine metabolism	Agxt2
KEGG	Glycine, serine and threonine metabolism	Alas1
KEGG	Glycine, serine and threonine metabolism	Alas2
KEGG	Glycine, serine and threonine metabolism	Aldh7a1
KEGG	Glycine, serine and threonine metabolism	Amt
KEGG	Glycine, serine and threonine metabolism	Aoc2
KEGG	Glycine, serine and threonine metabolism	Aoc3
KEGG	Glycine, serine and threonine metabolism	Bhmt
KEGG	Glycine, serine and threonine metabolism	Bpgm
KEGG	Glycine, serine and threonine metabolism	Cbs
KEGG	Glycine, serine and threonine metabolism	Chdh
KEGG	Glycine, serine and threonine metabolism	Cth
KEGG	Glycine, serine and threonine metabolism	Dao
KEGG	Glycine, serine and threonine metabolism	Dld
KEGG	Glycine, serine and threonine metabolism	Dmgdh
KEGG	Glycine, serine and threonine metabolism	Gamt
KEGG	Glycine, serine and threonine metabolism	Gatm
KEGG	Glycine, serine and threonine metabolism	Gcat
KEGG	Glycine, serine and threonine metabolism	Gcsh
KEGG	Glycine, serine and threonine metabolism	Gldc
KEGG	Glycine, serine and threonine metabolism	Glyctk
KEGG	Glycine, serine and threonine metabolism	Gnmt
KEGG	Glycine, serine and threonine metabolism	Grhpr
KEGG	Glycine, serine and threonine metabolism	Maoa
KEGG	Glycine, serine and threonine metabolism	Maob
KEGG	Glycine, serine and threonine metabolism	Pgam1
KEGG	Glycine, serine and threonine metabolism	Pgam2
KEGG	Glycine, serine and threonine metabolism	Phgdh
KEGG	Glycine, serine and threonine metabolism	Pipox
KEGG	Glycine, serine and threonine metabolism	Psat1
KEGG	Glycine, serine and threonine metabolism	Psph
KEGG	Glycine, serine and threonine metabolism	Sardh
KEGG	Glycine, serine and threonine metabolism	Sds
KEGG	Glycine, serine and threonine metabolism	Sdsl
KEGG	Glycine, serine and threonine metabolism	Shmt1
KEGG	Glycine, serine and threonine metabolism	Shmt2
KEGG	Glycine, serine and threonine metabolism	Srr
KEGG	Glycine, serine and threonine metabolism	Tdh
KEGG	Glycine, serine and threonine metabolism	Tha1
KEGG	Glycolysis / Gluconeogenesis	Acss1
KEGG	Glycolysis / Gluconeogenesis	Acss2
KEGG	Glycolysis / Gluconeogenesis	Adh1
KEGG	Glycolysis / Gluconeogenesis	Adh4
KEGG	Glycolysis / Gluconeogenesis	Adh5
KEGG	Glycolysis / Gluconeogenesis	Adh7
KEGG	Glycolysis / Gluconeogenesis	Adpgk
KEGG	Glycolysis / Gluconeogenesis	Akr1a1
KEGG	Glycolysis / Gluconeogenesis	Aldh1b1
KEGG	Glycolysis / Gluconeogenesis	Aldh2
KEGG	Glycolysis / Gluconeogenesis	Aldh3a1
KEGG	Glycolysis / Gluconeogenesis	Aldh3a2
KEGG	Glycolysis / Gluconeogenesis	Aldh3b1
KEGG	Glycolysis / Gluconeogenesis	Aldh3b2
KEGG	Glycolysis / Gluconeogenesis	Aldh3b3
KEGG	Glycolysis / Gluconeogenesis	Aldh7a1
KEGG	Glycolysis / Gluconeogenesis	Aldh9a1
KEGG	Glycolysis / Gluconeogenesis	Aldoa
KEGG	Glycolysis / Gluconeogenesis	Aldoart1
KEGG	Glycolysis / Gluconeogenesis	Aldoart2
KEGG	Glycolysis / Gluconeogenesis	Aldob
KEGG	Glycolysis / Gluconeogenesis	Aldoc
KEGG	Glycolysis / Gluconeogenesis	Bpgm
KEGG	Glycolysis / Gluconeogenesis	Dlat
KEGG	Glycolysis / Gluconeogenesis	Dld
KEGG	Glycolysis / Gluconeogenesis	Eno1
KEGG	Glycolysis / Gluconeogenesis	Eno1b
KEGG	Glycolysis / Gluconeogenesis	Eno2
KEGG	Glycolysis / Gluconeogenesis	Eno3
KEGG	Glycolysis / Gluconeogenesis	Eno4
KEGG	Glycolysis / Gluconeogenesis	Fbp1
